time,temperature_2m,dew_point_2m,apparent_temperature,precipitation_probability,precipitation,rain,showers,snowfall,snow_depth,wind_speed_10m,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm
2022-07-17T04:00:00,21.4,20.8,24.9,0.0,0.0,0.0,0.0,0.0,0.0,5.5,23.2,0.269
2022-07-17T05:00:00,21.3,20.6,24.8,0.0,0.0,0.0,0.0,0.0,0.0,4.9,22.9,0.269
2022-07-17T06:00:00,21.4,20.4,24.8,0.0,0.5,0.5,0.0,0.0,0.0,5.3,22.6,0.274
2022-07-17T07:00:00,21.3,20.3,24.6,0.0,0.0,0.0,0.0,0.0,0.0,5.6,22.4,0.273
2022-07-17T08:00:00,20.9,20.2,23.8,0.0,0.0,0.0,0.0,0.0,0.0,7.9,22.2,0.273
2022-07-17T09:00:00,20.6,19.9,23.7,0.0,0.0,0.0,0.0,0.0,0.0,5.4,21.9,0.272
2022-07-17T10:00:00,20.0,18.9,22.6,0.0,0.0,0.0,0.0,0.0,0.0,5.1,21.6,0.271
2022-07-17T11:00:00,21.3,19.4,24.1,0.0,0.0,0.0,0.0,0.0,0.0,5.1,21.8,0.27
2022-07-17T12:00:00,22.0,20.3,24.7,0.0,0.0,0.0,0.0,0.0,0.0,9.7,23.8,0.143
2022-07-17T13:00:00,23.5,20.3,26.7,0.0,0.1,0.1,0.0,0.0,0.0,5.6,24.0,0.143
2022-07-17T14:00:00,25.3,19.9,28.5,0.0,0.1,0.1,0.0,0.0,0.0,4.3,25.5,0.144
2022-07-17T15:00:00,26.5,19.8,29.6,0.0,0.0,0.0,0.0,0.0,0.0,6.2,27.3,0.144
2022-07-17T16:00:00,26.6,19.7,29.0,0.0,0.2,0.2,0.0,0.0,0.0,11.2,28.5,0.145
2022-07-17T17:00:00,27.2,19.6,30.2,0.0,0.1,0.1,0.0,0.0,0.0,12.2,29.8,0.145
2022-07-17T18:00:00,27.9,19.4,31.1,0.0,0.0,0.0,0.0,0.0,0.0,13.4,31.1,0.144
2022-07-17T19:00:00,27.9,19.2,30.1,0.0,0.0,0.0,0.0,0.0,0.0,16.5,31.9,0.143
2022-07-17T20:00:00,27.2,19.4,28.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,31.7,0.143
2022-07-17T21:00:00,25.8,20.1,27.3,0.0,0.0,0.0,0.0,0.0,0.0,16.6,30.8,0.143
2022-07-17T22:00:00,25.4,21.4,27.5,0.0,0.0,0.0,0.0,0.0,0.0,17.6,29.8,0.143
2022-07-17T23:00:00,25.4,21.9,28.6,0.0,0.0,0.0,0.0,0.0,0.0,11.5,28.9,0.142
2022-07-18T00:00:00,25.7,21.4,29.1,0.0,0.0,0.0,0.0,0.0,0.0,8.9,28.7,0.14
2022-07-18T01:00:00,25.0,21.3,28.7,0.0,0.0,0.0,0.0,0.0,0.0,5.8,27.6,0.139
2022-07-18T02:00:00,24.2,21.2,28.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,26.7,0.139
2022-07-18T03:00:00,24.2,21.2,27.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,0.139
2022-07-18T04:00:00,25.0,20.9,27.8,0.0,0.0,0.0,0.0,0.0,0.0,10.3,25.6,0.139
2022-07-18T05:00:00,24.5,20.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,25.3,0.139
2022-07-18T06:00:00,23.6,20.4,26.3,0.0,0.0,0.0,0.0,0.0,0.0,9.7,25.0,0.14
2022-07-18T07:00:00,23.0,20.7,26.7,0.0,0.1,0.1,0.0,0.0,0.0,3.4,24.6,0.14
2022-07-18T08:00:00,22.5,20.9,26.4,0.0,0.0,0.0,0.0,0.0,0.0,3.3,24.3,0.14
2022-07-18T09:00:00,22.5,21.1,26.3,0.0,0.0,0.0,0.0,0.0,0.0,4.3,24.0,0.14
2022-07-18T10:00:00,22.4,21.3,26.2,0.0,0.0,0.0,0.0,0.0,0.0,5.1,23.7,0.14
2022-07-18T11:00:00,23.1,21.3,26.7,0.0,0.0,0.0,0.0,0.0,0.0,6.5,23.8,0.14
2022-07-18T12:00:00,23.2,21.8,27.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,25.2,0.138
2022-07-18T13:00:00,23.7,22.8,27.9,0.0,0.8,0.8,0.0,0.0,0.0,7.9,24.8,0.148
2022-07-18T14:00:00,25.2,23.7,29.8,0.0,1.5,1.5,0.0,0.0,0.0,9.0,25.3,0.166
2022-07-18T15:00:00,25.3,22.7,29.5,0.0,1.4,1.4,0.0,0.0,0.0,8.3,25.3,0.183
2022-07-18T16:00:00,26.8,22.5,30.1,0.0,0.0,0.0,0.0,0.0,0.0,13.3,26.4,0.183
2022-07-18T17:00:00,27.1,22.3,29.5,0.0,0.0,0.0,0.0,0.0,0.0,18.9,27.4,0.182
2022-07-18T18:00:00,28.1,22.7,30.4,0.0,0.0,0.0,0.0,0.0,0.0,20.8,28.2,0.182
2022-07-18T19:00:00,29.2,23.0,31.6,0.0,0.1,0.1,0.0,0.0,0.0,22.0,28.9,0.182
2022-07-18T20:00:00,30.1,22.8,32.2,0.0,0.2,0.2,0.0,0.0,0.0,22.3,29.6,0.182
2022-07-18T21:00:00,29.4,22.9,31.5,0.0,0.0,0.0,0.0,0.0,0.0,23.1,29.9,0.181
2022-07-18T22:00:00,26.1,22.2,28.2,0.0,5.7,5.7,0.0,0.0,0.0,20.6,28.2,0.254
2022-07-18T23:00:00,23.6,22.2,26.7,0.0,2.3,2.3,0.0,0.0,0.0,13.8,26.4,0.283
2022-07-19T00:00:00,24.8,22.7,27.1,0.0,0.1,0.1,0.0,0.0,0.0,20.9,26.6,0.266
2022-07-19T01:00:00,25.0,23.2,27.2,0.0,0.5,0.5,0.0,0.0,0.0,23.5,25.6,0.271
2022-07-19T02:00:00,24.9,23.6,27.3,0.0,0.0,0.0,0.0,0.0,0.0,24.3,25.1,0.271
2022-07-19T03:00:00,24.5,23.1,26.5,0.0,0.3,0.3,0.0,0.0,0.0,24.7,24.8,0.272
2022-07-19T04:00:00,24.0,22.6,26.1,0.0,0.0,0.0,0.0,0.0,0.0,22.2,24.4,0.271
2022-07-19T05:00:00,23.6,21.9,25.4,0.0,0.0,0.0,0.0,0.0,0.0,21.4,24.1,0.271
2022-07-19T06:00:00,22.9,21.2,24.6,0.0,0.0,0.0,0.0,0.0,0.0,19.5,23.7,0.27
2022-07-19T07:00:00,22.4,20.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,23.3,0.269
2022-07-19T08:00:00,22.1,19.9,23.8,0.0,0.0,0.0,0.0,0.0,0.0,15.1,22.9,0.268
2022-07-19T09:00:00,21.7,19.5,23.3,0.0,0.0,0.0,0.0,0.0,0.0,14.4,22.6,0.268
2022-07-19T10:00:00,21.3,19.3,22.9,0.0,0.0,0.0,0.0,0.0,0.0,13.6,22.3,0.267
2022-07-19T11:00:00,21.9,19.5,23.6,0.0,0.0,0.0,0.0,0.0,0.0,13.7,22.4,0.266
2022-07-19T12:00:00,23.8,19.9,25.8,0.0,0.0,0.0,0.0,0.0,0.0,12.4,24.6,0.352
2022-07-19T13:00:00,25.4,19.8,27.3,0.0,0.0,0.0,0.0,0.0,0.0,13.0,25.2,0.348
2022-07-19T14:00:00,26.9,19.8,28.9,0.0,0.0,0.0,0.0,0.0,0.0,13.7,26.2,0.344
2022-07-19T15:00:00,28.6,19.7,31.2,0.0,0.0,0.0,0.0,0.0,0.0,14.6,27.4,0.339
2022-07-19T16:00:00,30.0,19.5,32.8,0.0,0.0,0.0,0.0,0.0,0.0,15.1,28.5,0.334
2022-07-19T17:00:00,31.1,18.6,33.7,0.0,0.0,0.0,0.0,0.0,0.0,15.0,29.4,0.328
2022-07-19T18:00:00,32.2,16.8,34.3,0.0,0.0,0.0,0.0,0.0,0.0,15.0,30.2,0.323
2022-07-19T19:00:00,33.2,16.8,35.2,0.0,0.0,0.0,0.0,0.0,0.0,13.7,30.7,0.318
2022-07-19T20:00:00,33.7,16.6,35.3,0.0,0.0,0.0,0.0,0.0,0.0,10.2,30.9,0.313
2022-07-19T21:00:00,32.6,17.4,33.3,0.0,0.0,0.0,0.0,0.0,0.0,13.5,30.5,0.31
2022-07-19T22:00:00,32.0,18.3,32.9,0.0,0.0,0.0,0.0,0.0,0.0,14.9,29.9,0.307
2022-07-19T23:00:00,30.5,19.2,32.1,0.0,0.0,0.0,0.0,0.0,0.0,13.0,29.2,0.305
2022-07-20T00:00:00,28.2,20.3,31.1,0.0,0.0,0.0,0.0,0.0,0.0,7.8,28.8,0.299
2022-07-20T01:00:00,27.5,19.1,29.6,0.0,0.0,0.0,0.0,0.0,0.0,9.6,27.7,0.299
2022-07-20T02:00:00,27.0,18.7,28.6,0.0,0.0,0.0,0.0,0.0,0.0,11.1,26.8,0.298
2022-07-20T03:00:00,26.6,18.3,27.7,0.0,0.0,0.0,0.0,0.0,0.0,13.9,26.2,0.298
2022-07-20T04:00:00,26.0,18.2,26.9,0.0,0.0,0.0,0.0,0.0,0.0,14.4,25.7,0.297
2022-07-20T05:00:00,25.3,18.2,26.2,0.0,0.0,0.0,0.0,0.0,0.0,14.6,25.3,0.296
2022-07-20T06:00:00,24.7,18.3,25.7,0.0,0.0,0.0,0.0,0.0,0.0,14.0,25.0,0.296
2022-07-20T07:00:00,24.2,18.3,25.4,0.0,0.0,0.0,0.0,0.0,0.0,12.7,24.6,0.295
2022-07-20T08:00:00,23.5,18.6,25.3,0.0,0.0,0.0,0.0,0.0,0.0,9.8,24.3,0.295
2022-07-20T09:00:00,22.8,18.9,24.9,0.0,0.0,0.0,0.0,0.0,0.0,8.8,23.9,0.295
2022-07-20T10:00:00,22.4,19.1,24.7,0.0,0.0,0.0,0.0,0.0,0.0,7.9,23.5,0.294
2022-07-20T11:00:00,23.4,19.9,25.7,0.0,0.0,0.0,0.0,0.0,0.0,10.5,23.7,0.294
2022-07-20T12:00:00,26.3,20.7,29.5,0.0,0.0,0.0,0.0,0.0,0.0,7.2,26.1,0.291
2022-07-20T13:00:00,28.3,21.0,31.7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,0.289
2022-07-20T14:00:00,30.0,21.4,33.8,0.0,0.0,0.0,0.0,0.0,0.0,6.5,28.2,0.287
2022-07-20T15:00:00,31.5,21.2,36.3,0.0,0.0,0.0,0.0,0.0,0.0,4.9,29.5,0.284
2022-07-20T16:00:00,32.6,20.8,37.6,0.0,0.0,0.0,0.0,0.0,0.0,6.1,30.8,0.28
2022-07-20T17:00:00,33.4,20.4,37.9,0.0,0.0,0.0,0.0,0.0,0.0,8.2,31.7,0.277
2022-07-20T18:00:00,33.9,20.1,38.2,0.0,0.0,0.0,0.0,0.0,0.0,9.7,32.4,0.273
2022-07-20T19:00:00,32.2,22.3,35.8,0.0,0.0,0.0,0.0,0.0,0.0,18.6,32.6,0.27
2022-07-20T20:00:00,31.5,21.3,33.9,0.0,0.0,0.0,0.0,0.0,0.0,18.5,32.3,0.267
2022-07-20T21:00:00,30.7,22.2,33.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,31.8,0.265
2022-07-20T22:00:00,30.0,21.6,31.8,0.0,0.0,0.0,0.0,0.0,0.0,20.0,31.2,0.263
2022-07-20T23:00:00,29.3,21.2,30.8,0.0,0.0,0.0,0.0,0.0,0.0,20.7,30.3,0.262
2022-07-21T00:00:00,29.5,21.3,32.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,30.0,0.261
2022-07-21T01:00:00,28.6,20.9,31.2,0.0,0.0,0.0,0.0,0.0,0.0,12.1,29.0,0.26
2022-07-21T02:00:00,28.2,20.8,30.7,0.0,0.0,0.0,0.0,0.0,0.0,12.7,28.2,0.26
2022-07-21T03:00:00,27.8,20.2,29.9,0.0,0.0,0.0,0.0,0.0,0.0,12.9,27.6,0.26
2022-07-21T04:00:00,27.1,20.4,28.9,0.0,0.0,0.0,0.0,0.0,0.0,15.4,27.1,0.26
2022-07-21T05:00:00,26.2,21.5,28.6,0.0,0.0,0.0,0.0,0.0,0.0,15.1,26.7,0.26
2022-07-21T06:00:00,25.8,21.9,28.9,0.0,0.0,0.0,0.0,0.0,0.0,12.3,26.3,0.259
2022-07-21T07:00:00,25.4,22.1,28.8,0.0,0.0,0.0,0.0,0.0,0.0,10.9,25.9,0.259
2022-07-21T08:00:00,25.1,22.4,28.8,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.7,0.259
2022-07-21T09:00:00,24.8,22.5,28.6,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.4,0.259
2022-07-21T10:00:00,24.7,22.6,28.5,0.0,0.0,0.0,0.0,0.0,0.0,9.9,25.2,0.259
2022-07-21T11:00:00,25.7,22.7,29.3,0.0,0.0,0.0,0.0,0.0,0.0,12.3,25.4,0.259
2022-07-21T12:00:00,27.8,22.9,31.7,0.0,0.0,0.0,0.0,0.0,0.0,10.8,26.6,0.257
2022-07-21T13:00:00,29.1,22.9,32.7,0.0,0.0,0.0,0.0,0.0,0.0,12.7,27.6,0.255
2022-07-21T14:00:00,30.5,22.9,33.9,0.0,0.0,0.0,0.0,0.0,0.0,13.9,28.7,0.254
2022-07-21T15:00:00,32.0,22.8,36.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,29.9,0.251
2022-07-21T16:00:00,33.1,22.5,36.7,0.0,0.0,0.0,0.0,0.0,0.0,17.0,30.9,0.249
2022-07-21T17:00:00,33.1,22.1,36.3,0.0,0.0,0.0,0.0,0.0,0.0,20.8,31.8,0.246
2022-07-21T18:00:00,28.0,23.0,30.5,0.0,2.5,2.5,0.0,0.0,0.0,20.7,30.6,0.273
2022-07-21T19:00:00,30.5,23.6,34.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,30.2,0.272
2022-07-21T20:00:00,33.6,22.5,36.6,0.0,0.0,0.0,0.0,0.0,0.0,19.6,31.0,0.269
2022-07-21T21:00:00,33.4,22.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,31.3,0.266
2022-07-21T22:00:00,30.9,21.8,32.1,0.0,0.1,0.1,0.0,0.0,0.0,25.2,30.8,0.265
2022-07-21T23:00:00,30.2,21.7,32.2,0.0,0.0,0.0,0.0,0.0,0.0,19.1,30.1,0.264
2022-07-22T00:00:00,28.4,23.5,33.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,29.9,0.24
2022-07-22T01:00:00,28.1,19.5,30.2,0.0,0.0,0.0,0.0,0.0,0.0,10.3,28.5,0.24
2022-07-22T02:00:00,27.4,16.8,28.2,0.0,0.0,0.0,0.0,0.0,0.0,11.0,27.5,0.24
2022-07-22T03:00:00,26.6,17.4,27.4,0.0,0.0,0.0,0.0,0.0,0.0,12.7,26.8,0.24
2022-07-22T04:00:00,26.1,17.6,27.3,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.2,0.239
2022-07-22T05:00:00,25.7,17.7,26.9,0.0,0.0,0.0,0.0,0.0,0.0,11.1,25.8,0.239
2022-07-22T06:00:00,24.6,17.8,26.4,0.0,0.0,0.0,0.0,0.0,0.0,7.3,25.4,0.239
2022-07-22T07:00:00,23.2,18.6,25.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,24.8,0.239
2022-07-22T08:00:00,22.5,18.7,24.6,0.0,0.0,0.0,0.0,0.0,0.0,8.4,24.4,0.239
2022-07-22T09:00:00,22.0,18.9,24.2,0.0,0.0,0.0,0.0,0.0,0.0,7.9,23.9,0.239
2022-07-22T10:00:00,21.6,19.1,23.9,0.0,0.0,0.0,0.0,0.0,0.0,7.7,23.5,0.239
2022-07-22T11:00:00,23.7,19.3,26.4,0.0,0.0,0.0,0.0,0.0,0.0,5.9,23.8,0.239
2022-07-22T12:00:00,26.3,20.7,29.6,0.0,0.0,0.0,0.0,0.0,0.0,6.7,26.9,0.236
2022-07-22T13:00:00,28.3,20.3,31.2,0.0,0.0,0.0,0.0,0.0,0.0,7.7,27.8,0.235
2022-07-22T14:00:00,29.8,18.3,32.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,28.7,0.233
2022-07-22T15:00:00,31.1,17.1,33.4,0.0,0.0,0.0,0.0,0.0,0.0,7.6,30.0,0.231
2022-07-22T16:00:00,32.3,16.1,35.1,0.0,0.0,0.0,0.0,0.0,0.0,5.6,31.1,0.228
2022-07-22T17:00:00,33.8,15.2,36.8,0.0,0.0,0.0,0.0,0.0,0.0,5.6,32.3,0.225
2022-07-22T18:00:00,34.2,15.5,36.5,0.0,0.0,0.0,0.0,0.0,0.0,10.9,33.2,0.222
2022-07-22T19:00:00,31.0,19.2,30.8,0.0,0.0,0.0,0.0,0.0,0.0,28.9,32.9,0.22
2022-07-22T20:00:00,30.1,20.1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,32.3,0.218
2022-07-22T21:00:00,29.8,21.2,30.8,0.0,0.0,0.0,0.0,0.0,0.0,24.1,31.8,0.217
2022-07-22T22:00:00,29.2,21.7,31.3,0.0,0.0,0.0,0.0,0.0,0.0,18.7,31.4,0.215
2022-07-22T23:00:00,28.9,21.6,31.9,0.0,0.0,0.0,0.0,0.0,0.0,11.8,30.6,0.215
2022-07-23T00:00:00,28.2,22.7,32.9,0.0,0.0,0.0,0.0,0.0,0.0,4.2,29.4,0.217
2022-07-23T01:00:00,26.6,22.4,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,28.3,0.217
2022-07-23T02:00:00,26.2,22.6,30.8,0.0,0.0,0.0,0.0,0.0,0.0,4.9,27.3,0.217
2022-07-23T03:00:00,25.3,22.3,29.1,0.0,0.0,0.0,0.0,0.0,0.0,9.3,26.6,0.217
2022-07-23T04:00:00,26.5,19.3,28.8,0.0,0.0,0.0,0.0,0.0,0.0,8.4,26.1,0.217
2022-07-23T05:00:00,26.0,18.2,27.7,0.0,0.0,0.0,0.0,0.0,0.0,9.6,25.8,0.217
2022-07-23T06:00:00,24.5,19.3,27.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.5,0.217
2022-07-23T07:00:00,24.2,19.9,27.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,25.1,0.217
2022-07-23T08:00:00,24.0,20.0,26.9,0.0,0.0,0.0,0.0,0.0,0.0,6.6,24.8,0.217
2022-07-23T09:00:00,23.6,20.2,26.5,0.0,0.0,0.0,0.0,0.0,0.0,7.3,24.5,0.217
2022-07-23T10:00:00,22.9,20.4,26.1,0.0,0.0,0.0,0.0,0.0,0.0,6.4,24.2,0.217
2022-07-23T11:00:00,24.3,20.6,27.4,0.0,0.0,0.0,0.0,0.0,0.0,7.6,24.4,0.217
2022-07-23T12:00:00,26.2,20.3,29.4,0.0,0.0,0.0,0.0,0.0,0.0,6.2,26.3,0.217
2022-07-23T13:00:00,27.8,20.0,30.9,0.0,0.0,0.0,0.0,0.0,0.0,5.6,27.3,0.216
2022-07-23T14:00:00,29.7,18.0,32.3,0.0,0.0,0.0,0.0,0.0,0.0,4.2,28.7,0.214
2022-07-23T15:00:00,30.9,17.2,34.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30.2,0.212
2022-07-23T16:00:00,32.1,16.4,35.3,0.0,0.0,0.0,0.0,0.0,0.0,5.4,31.5,0.21
2022-07-23T17:00:00,33.3,15.8,37.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,32.7,0.207
2022-07-23T18:00:00,34.3,16.3,37.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,33.7,0.205
2022-07-23T19:00:00,34.4,16.8,36.6,0.0,0.0,0.0,0.0,0.0,0.0,13.1,34.2,0.202
2022-07-23T20:00:00,31.8,17.1,31.6,0.0,0.0,0.0,0.0,0.0,0.0,25.4,33.9,0.2
2022-07-23T21:00:00,31.7,17.0,31.1,0.0,0.0,0.0,0.0,0.0,0.0,22.1,33.2,0.198
2022-07-23T22:00:00,29.7,19.3,30.1,0.0,0.0,0.0,0.0,0.0,0.0,21.4,32.4,0.197
2022-07-23T23:00:00,28.6,20.8,30.5,0.0,0.0,0.0,0.0,0.0,0.0,16.3,31.3,0.196
2022-07-24T00:00:00,28.1,22.1,32.1,0.0,0.0,0.0,0.0,0.0,0.0,6.7,30.3,0.195
2022-07-24T01:00:00,28.5,22.4,32.8,0.0,0.0,0.0,0.0,0.0,0.0,5.6,29.0,0.195
2022-07-24T02:00:00,27.2,22.8,31.4,0.0,0.0,0.0,0.0,0.0,0.0,7.9,28.0,0.196
2022-07-24T03:00:00,25.3,23.3,29.8,0.0,0.0,0.0,0.0,0.0,0.0,8.6,27.2,0.196
2022-07-24T04:00:00,25.5,21.7,29.2,0.0,0.0,0.0,0.0,0.0,0.0,7.5,26.6,0.196
2022-07-24T05:00:00,25.7,17.9,27.4,0.0,0.0,0.0,0.0,0.0,0.0,8.2,26.1,0.196
2022-07-24T06:00:00,25.7,18.4,27.5,0.0,0.0,0.0,0.0,0.0,0.0,8.6,25.7,0.196
2022-07-24T07:00:00,26.0,20.2,28.4,0.0,0.0,0.0,0.0,0.0,0.0,10.5,25.5,0.196
2022-07-24T08:00:00,25.5,20.0,27.3,0.0,0.0,0.0,0.0,0.0,0.0,13.9,25.3,0.196
2022-07-24T09:00:00,24.7,19.6,27.1,0.0,0.0,0.0,0.0,0.0,0.0,9.1,25.1,0.196
2022-07-24T10:00:00,24.0,19.8,26.6,0.0,0.0,0.0,0.0,0.0,0.0,8.3,24.8,0.196
2022-07-24T11:00:00,25.0,20.5,27.6,0.0,0.0,0.0,0.0,0.0,0.0,10.3,24.9,0.196
2022-07-24T12:00:00,26.5,20.1,28.3,0.0,0.0,0.0,0.0,0.0,0.0,14.8,25.9,0.196
2022-07-24T13:00:00,28.4,18.6,29.8,0.0,0.0,0.0,0.0,0.0,0.0,12.8,26.9,0.195
2022-07-24T14:00:00,30.5,18.2,31.6,0.0,0.0,0.0,0.0,0.0,0.0,13.4,28.3,0.194
2022-07-24T15:00:00,32.6,17.8,34.1,0.0,0.0,0.0,0.0,0.0,0.0,15.0,29.8,0.192
2022-07-24T16:00:00,33.9,17.3,35.1,0.0,0.0,0.0,0.0,0.0,0.0,19.1,31.2,0.19
2022-07-24T17:00:00,34.9,17.1,35.8,0.0,0.0,0.0,0.0,0.0,0.0,20.5,32.2,0.188
2022-07-24T18:00:00,35.4,16.7,36.3,0.0,0.0,0.0,0.0,0.0,0.0,17.7,32.9,0.186
2022-07-24T19:00:00,35.9,17.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,15.5,33.6,0.184
2022-07-24T20:00:00,35.5,17.4,35.5,0.0,0.0,0.0,0.0,0.0,0.0,19.9,33.7,0.182
2022-07-24T21:00:00,34.6,17.3,32.9,0.0,0.0,0.0,0.0,0.0,0.0,29.2,33.4,0.18
2022-07-24T22:00:00,34.7,17.0,34.1,0.0,0.0,0.0,0.0,0.0,0.0,20.8,32.8,0.179
2022-07-24T23:00:00,33.6,16.8,33.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,32.1,0.178
2022-07-25T00:00:00,31.9,17.5,32.2,0.0,0.0,0.0,0.0,0.0,0.0,16.3,31.2,0.179
2022-07-25T01:00:00,30.6,18.0,32.2,0.0,0.0,0.0,0.0,0.0,0.0,9.7,30.2,0.179
2022-07-25T02:00:00,29.0,17.8,30.6,0.0,0.0,0.0,0.0,0.0,0.0,8.8,29.2,0.178
2022-07-25T03:00:00,28.0,18.4,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,28.4,0.178
2022-07-25T04:00:00,27.8,21.0,30.3,0.0,0.0,0.0,0.0,0.0,0.0,13.3,27.8,0.178
2022-07-25T05:00:00,28.0,21.9,30.3,0.0,0.0,0.0,0.0,0.0,0.0,18.2,27.6,0.179
2022-07-25T06:00:00,27.7,21.6,29.5,0.0,0.0,0.0,0.0,0.0,0.0,19.9,27.4,0.179
2022-07-25T07:00:00,27.5,21.5,28.8,0.0,0.0,0.0,0.0,0.0,0.0,23.2,27.2,0.179
2022-07-25T08:00:00,27.3,21.7,28.8,0.0,0.0,0.0,0.0,0.0,0.0,22.8,27.0,0.178
2022-07-25T09:00:00,27.0,21.8,28.9,0.0,0.0,0.0,0.0,0.0,0.0,20.1,26.9,0.179
2022-07-25T10:00:00,26.7,22.1,28.7,0.0,0.0,0.0,0.0,0.0,0.0,20.7,26.7,0.179
2022-07-25T11:00:00,27.1,22.4,29.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,26.8,0.178
2022-07-25T12:00:00,27.9,22.7,30.4,0.0,0.0,0.0,0.0,0.0,0.0,19.6,27.1,0.178
2022-07-25T13:00:00,29.2,22.9,31.5,0.0,0.0,0.0,0.0,0.0,0.0,21.6,27.9,0.178
2022-07-25T14:00:00,30.4,22.9,32.7,0.0,0.0,0.0,0.0,0.0,0.0,21.5,28.8,0.177
2022-07-25T15:00:00,31.5,22.2,33.6,0.0,0.0,0.0,0.0,0.0,0.0,20.3,29.7,0.176
2022-07-25T16:00:00,26.1,22.6,27.6,0.0,6.2,6.2,0.0,0.0,0.0,25.5,29.7,0.256
2022-07-25T17:00:00,25.4,22.8,30.1,0.0,2.0,2.0,0.0,0.0,0.0,4.9,28.0,0.282
2022-07-25T18:00:00,29.3,23.3,34.6,0.0,0.0,0.0,0.0,0.0,0.0,7.4,29.0,0.28
2022-07-25T19:00:00,27.0,23.3,29.8,0.0,8.3,8.3,0.0,0.0,0.0,20.0,29.0,0.389
2022-07-25T20:00:00,25.5,23.3,29.9,0.0,7.4,7.4,0.0,0.0,0.0,8.4,27.6,0.398
2022-07-25T21:00:00,26.8,23.0,29.6,0.0,0.0,0.0,0.0,0.0,0.0,19.4,28.1,0.387
2022-07-25T22:00:00,25.1,22.9,27.1,0.0,0.0,0.0,0.0,0.0,0.0,23.9,27.7,0.378
2022-07-25T23:00:00,25.3,22.5,28.1,0.0,0.1,0.1,0.0,0.0,0.0,16.6,27.3,0.373
2022-07-26T00:00:00,27.9,21.9,30.5,0.0,0.0,0.0,0.0,0.0,0.0,15.5,28.2,0.266
2022-07-26T01:00:00,26.4,21.4,28.9,0.0,0.0,0.0,0.0,0.0,0.0,14.5,27.6,0.266
2022-07-26T02:00:00,25.8,21.5,29.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,26.9,0.266
2022-07-26T03:00:00,25.5,22.2,29.3,0.0,0.0,0.0,0.0,0.0,0.0,8.3,26.5,0.266
2022-07-26T04:00:00,25.1,22.4,29.2,0.0,0.1,0.1,0.0,0.0,0.0,7.5,26.1,0.266
2022-07-26T05:00:00,24.8,22.6,28.7,0.0,0.0,0.0,0.0,0.0,0.0,9.4,25.7,0.266
2022-07-26T06:00:00,23.4,20.8,25.4,0.0,0.0,0.0,0.0,0.0,0.0,15.8,25.3,0.265
2022-07-26T07:00:00,22.1,15.7,21.4,0.0,0.0,0.0,0.0,0.0,0.0,18.1,24.7,0.265
2022-07-26T08:00:00,21.5,14.5,20.7,0.0,0.0,0.0,0.0,0.0,0.0,15.8,24.1,0.265
2022-07-26T09:00:00,20.9,14.6,21.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,23.6,0.264
2022-07-26T10:00:00,20.0,15.5,21.1,0.0,0.0,0.0,0.0,0.0,0.0,5.8,23.1,0.264
2022-07-26T11:00:00,20.8,15.6,21.5,0.0,0.0,0.0,0.0,0.0,0.0,8.6,23.0,0.263
2022-07-26T12:00:00,22.8,16.3,24.4,0.0,0.0,0.0,0.0,0.0,0.0,4.3,24.4,0.261
2022-07-26T13:00:00,23.5,15.9,24.8,0.0,0.0,0.0,0.0,0.0,0.0,5.4,25.2,0.26
2022-07-26T14:00:00,24.5,15.0,25.4,0.0,0.0,0.0,0.0,0.0,0.0,5.4,26.3,0.258
